application_id,target,mobile_number_valid,email_valid,fraud_flag,gender,marital_status,employment_type,industry,residential_status,region,application_channel,device_type,internal_product_flags,length_of_employment,monthly_income,residential_tenure,age,number_of_dependents,previous_applications,credit_history_months,payment_history_on_time_ratio,days_past_due_max,account_status,credit_limits_total,outstanding_balances_total,utilization_ratio,overdue_amounts_total,risk_grade,inquiry_count_6m,inquiry_amount_6m,num_open_accounts,num_closed_accounts,avg_account_age_months,max_credit_limit_single_account,recent_delinquency_flag
APP0001317,0,1,1,0,F,Married,Salaried,BPO,Rented,NCR,Branch,Web,CC:1|SAV:0|PAY:1,0.5,66864,10.5,40,1,0,8,0.746,0,Current,76016,12786,0.168,0,B,1,32825,3,4,1,42076,0
APP0001318,0,1,1,0,F,Married,Salaried,Services,Rented,Central Luzon,Agent,Android,CC:1|SAV:1|PAY:1,5.2,33538,1.9,26,5,0,88,0.493,15,Delinquent,89631,43126,0.481,7734,B,1,46425,3,3,47,49744,0
APP0001319,0,1,1,0,M,Married,Salaried,Services,Family,Others,Online,iOS,CC:1|SAV:1|PAY:1,0.0,33617,1.5,36,1,2,35,0.924,0,Current,42842,1159,0.027,0,A,0,7550,3,4,25,16320,0
APP0001320,0,1,1,0,M,Single,Unemployed,,Rented,Cebu,Agent,Android,CC:1|SAV:0|PAY:1,1.5,35176,5.9,28,1,3,27,0.922,0,Current,85924,43393,0.505,0,B,0,69572,3,5,19,26004,0
APP0001321,0,1,1,0,M,Married,Salaried,Transport,Rented,Others,MobileApp,Android,CC:0|SAV:1|PAY:1,2.4,33589,3.7,24,2,0,86,0.905,0,Current,340717,30048,0.088,0,A,2,4434,6,3,48,150701,0
APP0001322,0,1,1,0,M,Single,Salaried,Retail,Owned,NCR,Branch,Web,CC:0|SAV:1|PAY:0,11.1,67748,6.3,28,3,0,69,0.778,0,Current,180283,129594,0.719,0,B,1,61985,4,5,38,49323,0
APP0001323,0,1,0,0,F,Single,Salaried,Healthcare,Mortgaged,NCR,Branch,iOS,CC:0|SAV:1|PAY:1,1.6,84839,2.4,29,3,0,93,0.975,0,Current,84499,3550,0.042,0,A,2,60611,7,4,43,43622,0
APP0001324,0,1,0,0,M,Single,Salaried,Transport,Owned,Others,MobileApp,iOS,CC:0|SAV:1|PAY:1,6.1,55723,6.9,34,0,0,56,0.955,0,Current,107640,63730,0.592,0,A,0,57218,6,5,28,52156,0
APP0001325,0,1,1,0,F,Single,Unemployed,,Rented,CALABARZON,Branch,iOS,CC:1|SAV:1|PAY:1,2.1,20218,11.0,29,0,1,38,0.889,0,Current,45185,3440,0.076,0,A,1,12121,5,0,22,23417,0
APP0001326,0,1,1,0,M,Single,Salaried,Construction,Rented,Cebu,Agent,Android,CC:0|SAV:0|PAY:0,0.4,50627,4.3,27,0,0,52,0.921,0,Current,54165,14499,0.268,0,A,1,63969,4,1,34,20220,0
APP0001327,0,1,0,0,M,Separated,Salaried,BPO,Owned,NCR,Agent,iOS,CC:1|SAV:0|PAY:0,0.4,29181,1.8,28,0,2,24,0.441,60,Delinquent,100596,24012,0.239,19210,D,0,144065,4,2,14,42549,1
APP0001328,0,1,1,0,F,Single,Salaried,Manufacturing,Rented,Davao,Agent,Android,CC:0|SAV:1|PAY:0,2.3,79371,3.0,21,1,0,18,0.862,0,Current,61945,26412,0.426,0,B,1,28074,2,1,16,14934,0
APP0001329,0,1,1,0,F,Single,Contractual,Education,Owned,Central Luzon,Branch,iOS,CC:0|SAV:0|PAY:1,0.2,34081,4.7,31,2,0,32,0.932,0,Current,49891,26264,0.526,0,B,0,32441,4,2,22,23701,0
APP0001330,0,1,0,0,M,Single,Salaried,Construction,Family,NCR,Branch,Web,CC:0|SAV:1|PAY:0,3.4,71301,2.1,34,1,2,109,0.426,60,Delinquent,149381,2007,0.013,1606,D,1,11501,5,4,61,58966,1
APP0001331,0,1,0,0,F,Single,Contractual,Agriculture,Owned,CALABARZON,Agent,Android,CC:0|SAV:1|PAY:0,2.7,37121,9.7,31,0,1,34,0.81,0,Current,92928,17363,0.187,0,B,2,20316,5,4,21,37515,0
APP0001332,0,1,1,0,F,Married,Salaried,BPO,Family,Cebu,Branch,Web,CC:0|SAV:0|PAY:0,4.8,66886,7.8,35,1,1,13,0.503,60,Delinquent,38082,13120,0.345,2573,D,1,25382,6,2,5,20518,1
APP0001333,1,1,1,0,M,Single,Contractual,Transport,Rented,NCR,Agent,Web,CC:0|SAV:1|PAY:0,0.8,47093,5.3,41,1,1,44,0.73,0,Current,28635,358,0.013,0,A,1,12253,5,2,28,14573,0
APP0001334,0,1,1,0,F,Single,Self-Employed,Manufacturing,Rented,Central Luzon,Online,Android,CC:0|SAV:1|PAY:0,3.6,43704,0.8,42,2,0,34,0.498,30,Delinquent,61028,24451,0.401,9741,D,1,14627,2,2,30,25270,1
APP0001335,1,1,1,0,F,Single,Salaried,Construction,Owned,Central Luzon,Online,Web,CC:0|SAV:1|PAY:0,0.8,69990,3.5,41,1,1,89,0.914,0,Current,41523,14812,0.357,0,A,0,20039,5,3,49,14203,0
APP0001336,0,1,1,0,F,Married,Salaried,IT,Family,NCR,Branch,Web,CC:1|SAV:1|PAY:0,5.1,29559,5.1,29,1,2,104,0.876,0,Current,37421,13742,0.367,0,A,0,39873,6,3,50,14167,0
APP0001337,0,1,1,0,M,Single,Salaried,IT,Owned,Davao,MobileApp,Android,CC:0|SAV:1|PAY:1,1.5,93804,5.7,27,2,2,37,0.773,0,Current,185552,37525,0.202,0,A,0,9911,4,0,18,63144,0
APP0001338,0,1,1,0,F,Single,Salaried,IT,Rented,NCR,Online,Android,CC:1|SAV:1|PAY:0,3.8,88553,1.8,30,2,0,56,0.858,0,Current,92029,50131,0.545,0,B,1,29877,4,3,27,23987,0
APP0001339,0,1,1,1,M,Single,Contractual,Services,Company-Provided,NCR,Online,Android,CC:0|SAV:0|PAY:0,8.6,36979,4.4,39,1,1,59,0.891,0,Current,87153,28783,0.33,0,B,2,11562,5,2,41,39943,0
APP0001340,0,1,1,0,M,Single,Salaried,Agriculture,Family,CALABARZON,MobileApp,iOS,CC:1|SAV:0|PAY:0,2.7,49402,3.0,36,2,0,47,0.469,30,Delinquent,82171,38413,0.467,1674,C,0,25932,3,4,26,39163,1
APP0001341,0,1,1,0,M,Single,Salaried,Agriculture,Rented,Cebu,Online,iOS,CC:1|SAV:1|PAY:1,0.9,39370,2.0,28,0,0,42,0.905,0,Current,46061,32242,0.7,0,C,3,104573,3,1,22,27106,0
APP0001342,0,0,1,0,M,Married,Salaried,Manufacturing,Company-Provided,Others,MobileApp,Web,CC:1|SAV:0|PAY:1,8.7,33743,11.0,42,1,0,26,0.834,0,Current,118137,14633,0.124,0,A,1,37341,4,2,17,45162,0
APP0001343,0,1,0,0,F,Married,Salaried,Education,Rented,NCR,Branch,Web,CC:0|SAV:0|PAY:1,1.8,47167,2.4,26,1,1,12,0.895,0,Current,76161,14347,0.188,0,B,0,63115,2,5,10,45614,0
APP0001344,0,1,1,0,F,Married,Contractual,Services,Owned,CALABARZON,Kiosk,Unknown,CC:0|SAV:1|PAY:1,5.2,47111,12.0,30,3,0,26,0.716,15,Delinquent,58605,27032,0.461,15458,C,0,27410,4,1,24,16107,0
APP0001345,0,1,1,0,F,Single,Salaried,Transport,Mortgaged,NCR,Branch,Web,CC:0|SAV:1|PAY:0,1.5,89231,5.9,36,3,0,46,0.683,60,Delinquent,63780,30641,0.48,6588,D,1,39939,3,3,23,29508,1
APP0001346,0,1,1,0,M,Single,Unemployed,,Mortgaged,Davao,Agent,Unknown,CC:0|SAV:0|PAY:0,1.4,15685,3.9,40,1,0,17,0.664,60,Delinquent,47067,7053,0.15,4816,D,0,14901,6,1,18,28142,1
APP0001347,0,1,1,0,M,Single,Unemployed,,Mortgaged,CALABARZON,Kiosk,Android,CC:1|SAV:1|PAY:0,4.1,17235,6.1,43,3,0,54,0.821,0,Current,76201,7999,0.105,0,A,1,50493,4,1,31,34758,0
APP0001348,0,1,1,0,M,Widowed,Salaried,Retail,Family,Cebu,Branch,Android,CC:0|SAV:1|PAY:1,0.7,88221,6.4,36,1,1,50,0.928,0,Current,83605,6500,0.078,0,A,1,19962,4,5,33,31849,0
APP0001349,0,1,1,0,F,Married,Salaried,Education,Rented,NCR,Online,iOS,CC:0|SAV:0|PAY:0,8.1,61607,6.3,25,1,2,34,0.973,0,Current,72312,10970,0.152,0,A,0,11448,4,3,28,29366,0
APP0001350,0,1,1,0,M,Married,Contractual,Services,Owned,Others,Agent,Android,CC:0|SAV:0|PAY:0,2.0,22225,0.8,42,3,0,40,0.802,0,Current,93884,23980,0.255,0,A,0,26052,3,3,24,50529,0
APP0001351,0,1,1,0,F,Single,Salaried,BPO,Family,Central Luzon,Branch,Web,CC:0|SAV:1|PAY:0,0.1,53192,7.1,26,1,0,19,0.875,0,Current,86900,42619,0.49,0,B,0,9376,4,0,13,50023,0
APP0001352,0,1,0,0,F,Single,Salaried,Retail,Owned,Others,Agent,Web,CC:0|SAV:1|PAY:1,1.5,71432,5.3,30,1,1,77,0.514,30,Delinquent,126003,3329,0.026,2663,C,0,41952,6,4,41,48079,1
APP0001353,0,1,1,0,M,Single,Salaried,Retail,Company-Provided,NCR,Branch,Web,CC:0|SAV:1|PAY:0,6.1,148134,6.3,27,3,0,76,0.987,0,Current,192860,20206,0.105,0,A,0,104114,6,5,40,98156,0
APP0001354,0,1,1,0,F,Married,Salaried,Construction,Family,CALABARZON,MobileApp,Android,CC:1|SAV:0|PAY:1,7.8,53286,3.6,33,0,0,22,0.925,0,Current,136219,19265,0.141,0,A,0,22060,5,4,9,78118,0
APP0001355,0,1,1,0,M,Married,Contractual,Services,Family,Davao,Branch,Web,CC:0|SAV:1|PAY:1,3.4,16324,8.0,26,0,1,22,0.755,0,Current,155683,26087,0.168,0,A,0,22780,3,3,22,48705,0
APP0001356,0,1,1,0,F,Separated,Salaried,Transport,Family,Central Luzon,Online,iOS,CC:0|SAV:1|PAY:1,1.4,21603,10.8,38,2,2,26,0.951,0,Current,55513,8157,0.147,0,C,4,61175,4,1,19,22053,0
APP0001357,0,1,1,0,F,Single,Salaried,Agriculture,Owned,NCR,Branch,Unknown,CC:1|SAV:1|PAY:0,3.0,32387,2.1,37,0,1,66,0.929,0,Current,85416,50787,0.595,0,A,0,40790,8,4,31,51093,0
APP0001358,0,1,0,0,M,Single,Unemployed,,Rented,Others,Branch,Web,CC:0|SAV:1|PAY:0,7.2,11198,3.4,40,3,1,59,0.161,90,Delinquent,157324,66329,0.422,12722,D,0,29462,6,4,24,53709,1
APP0001359,0,1,1,0,M,Separated,Self-Employed,IT,Owned,NCR,Online,Android,CC:0|SAV:0|PAY:0,1.5,86093,14.8,36,1,1,86,0.904,0,Current,153879,14808,0.096,0,B,3,12535,4,1,35,68919,0
APP0001360,1,1,1,1,F,Married,Salaried,Healthcare,Owned,NCR,Online,Android,CC:0|SAV:0|PAY:0,1.9,125124,8.7,36,1,2,91,0.34,90,Delinquent,74787,6464,0.086,2996,D,0,62592,6,2,50,34612,1
APP0001361,0,1,1,0,F,Single,Self-Employed,Retail,Rented,CALABARZON,Branch,Android,CC:0|SAV:1|PAY:0,3.1,76447,4.2,27,1,1,16,0.888,0,Current,125268,50668,0.404,0,C,2,74270,3,4,11,32778,0
APP0001362,0,1,1,0,M,Single,Salaried,Retail,Owned,Central Luzon,MobileApp,Web,CC:1|SAV:1|PAY:0,8.7,73726,4.6,29,1,1,65,0.737,15,Delinquent,58644,22723,0.387,18178,B,0,11441,5,5,33,30650,0
APP0001363,0,1,1,0,F,Single,Self-Employed,BPO,Family,Davao,Branch,Unknown,CC:0|SAV:0|PAY:0,3.5,79885,4.1,33,3,1,89,0.537,15,Delinquent,137967,77392,0.561,7806,C,3,5500,4,2,48,50380,0
APP0001364,0,1,1,0,F,Single,Salaried,Manufacturing,Family,CALABARZON,Agent,Unknown,CC:0|SAV:0|PAY:0,0.9,57717,3.0,34,0,0,39,0.225,30,Delinquent,93121,21098,0.227,10668,C,1,208186,4,4,21,37260,1
APP0001365,0,1,1,0,F,Single,Salaried,Education,Mortgaged,CALABARZON,Online,Web,CC:1|SAV:0|PAY:1,0.4,34811,6.3,31,1,4,47,0.963,0,Current,45322,1247,0.028,0,A,0,16181,6,3,29,20718,0
APP0001366,0,1,1,0,M,Married,Self-Employed,Services,Rented,Central Luzon,Online,Unknown,CC:1|SAV:1|PAY:0,0.4,76890,4.0,38,0,0,43,0.962,0,Current,76512,8549,0.112,0,A,1,11524,5,4,26,27865,0
APP0001367,0,1,1,0,F,Single,Salaried,Healthcare,Rented,CALABARZON,Branch,Web,CC:1|SAV:1|PAY:0,12.0,45753,12.3,51,0,0,44,0.846,0,Current,309431,54532,0.176,0,A,0,3522,1,2,25,102122,0
APP0001368,1,1,1,0,F,Single,Student,,Family,Others,Online,Web,CC:0|SAV:1|PAY:0,6.9,24900,3.2,37,2,0,77,0.456,120,Delinquent,128670,59864,0.465,4076,E,1,21681,7,5,34,53858,1
APP0001369,0,1,1,0,M,Single,Salaried,Services,Rented,Others,Online,iOS,CC:0|SAV:1|PAY:1,5.8,59564,7.6,29,0,1,120,0.77,0,Current,504768,249686,0.495,0,A,1,45513,8,6,57,170972,0
APP0001370,0,1,1,0,M,Married,Unemployed,,Owned,CALABARZON,Branch,Web,CC:1|SAV:1|PAY:0,2.7,17158,12.3,40,1,0,101,0.757,0,Current,46202,7410,0.16,0,A,1,118348,5,4,54,17263,0
APP0001371,0,1,1,0,F,Married,Unemployed,,Rented,NCR,Branch,Web,CC:1|SAV:1|PAY:1,4.5,12281,10.8,29,0,0,35,0.926,0,Current,153468,17721,0.115,0,B,2,26820,5,3,19,37348,0
APP0001372,0,1,1,0,M,Single,Salaried,IT,Mortgaged,Others,Branch,Web,CC:0|SAV:0|PAY:0,0.5,52219,4.3,37,1,0,56,0.956,0,Current,21330,5031,0.236,0,B,1,8663,4,2,36,11473,0
APP0001373,0,1,1,0,F,Separated,Contractual,Services,Family,NCR,Branch,Android,CC:0|SAV:1|PAY:0,3.9,32067,4.6,38,2,1,28,0.82,0,Current,88797,44329,0.499,0,B,0,36434,3,5,28,32383,0
APP0001374,0,1,1,0,M,Married,Salaried,Manufacturing,Owned,NCR,Branch,Web,CC:0|SAV:1|PAY:1,6.7,22555,3.0,36,1,2,30,0.817,0,Current,147173,21729,0.148,0,A,1,37922,6,2,22,34308,0
APP0001375,0,0,0,0,M,Single,Unemployed,,Owned,NCR,Branch,Web,CC:0|SAV:0|PAY:0,0.3,10416,3.4,30,2,1,46,0.871,0,Current,158430,100895,0.637,0,B,1,18975,4,2,33,81751,0
APP0001376,0,1,1,0,F,Single,Salaried,Transport,Family,NCR,Agent,Web,CC:1|SAV:1|PAY:0,1.4,55930,8.7,35,0,0,30,0.621,15,Delinquent,52787,23637,0.448,18910,C,1,24762,2,2,22,10972,0
APP0001377,0,1,1,0,M,Married,Self-Employed,Services,Family,Others,Branch,Web,CC:0|SAV:1|PAY:0,0.5,16707,11.6,30,0,2,33,0.951,0,Current,174502,82398,0.472,0,A,0,29966,4,3,19,76735,0
APP0001378,0,1,1,0,M,Married,Salaried,Transport,Family,Central Luzon,Branch,iOS,CC:1|SAV:1|PAY:0,1.2,142817,3.2,30,0,0,55,0.78,0,Current,70718,26812,0.379,0,B,1,54392,4,4,32,34020,0
APP0001379,0,1,1,0,M,Separated,Salaried,BPO,Rented,Others,Branch,Android,CC:0|SAV:1|PAY:1,5.9,42987,2.7,22,2,2,64,0.945,0,Current,97183,34762,0.358,0,A,0,39690,6,1,43,26870,0
APP0001380,0,1,1,0,F,Married,Salaried,Services,Rented,NCR,Online,Unknown,CC:1|SAV:1|PAY:0,1.6,72125,9.9,33,2,0,63,0.885,0,Current,79366,15680,0.198,0,A,0,32388,5,6,32,20040,0
APP0001381,0,1,1,0,M,Married,Salaried,Education,Rented,CALABARZON,Branch,Web,CC:1|SAV:1|PAY:1,4.7,18532,6.5,50,1,1,64,0.423,60,Delinquent,50058,16261,0.325,13009,D,0,27840,4,4,31,12292,1
APP0001382,0,1,1,0,M,Single,Self-Employed,BPO,Owned,Others,Agent,Unknown,CC:0|SAV:0|PAY:0,5.9,38168,2.1,21,1,0,20,0.825,0,Current,243823,64010,0.263,0,A,0,104789,5,3,10,145643,0
APP0001383,0,1,1,0,F,Single,Salaried,IT,Rented,Others,Agent,Android,CC:0|SAV:1|PAY:0,6.8,86924,1.8,21,2,1,29,0.35,60,Delinquent,95560,62632,0.655,18764,E,4,62982,4,2,18,47974,1
APP0001384,0,1,1,0,M,Single,Self-Employed,BPO,Owned,Cebu,Online,Android,CC:0|SAV:1|PAY:0,8.3,71570,2.1,34,1,0,49,0.98,0,Current,177308,13723,0.077,0,A,0,58475,3,3,24,57640,0
APP0001385,0,1,1,0,F,Single,Salaried,Government,Owned,NCR,Branch,Web,CC:1|SAV:0|PAY:0,3.6,36925,2.6,40,0,1,87,0.288,120,Delinquent,216934,18422,0.085,14479,E,1,57143,7,4,52,72504,1
APP0001386,0,1,1,0,M,Married,Salaried,Retail,Family,Davao,Online,iOS,CC:0|SAV:1|PAY:1,1.3,119905,6.0,24,1,1,156,0.954,0,Current,75151,23964,0.319,0,A,2,44790,8,7,77,34528,0
APP0001387,1,1,1,1,F,Married,Salaried,Services,Owned,NCR,Branch,Unknown,CC:0|SAV:0|PAY:0,0.7,25960,4.8,36,2,0,57,0.888,0,Current,211246,93446,0.442,0,A,0,76352,5,3,36,80922,0
APP0001388,0,1,1,0,M,Married,Contractual,BPO,Family,Central Luzon,MobileApp,iOS,CC:1|SAV:1|PAY:1,2.8,75033,13.3,33,2,0,72,0.976,0,Current,141453,2696,0.019,0,A,1,18187,5,5,37,43643,0
APP0001389,0,1,1,0,F,Single,Student,,Owned,Central Luzon,Agent,Unknown,CC:1|SAV:1|PAY:0,0.4,14143,3.1,29,1,0,18,0.917,0,Current,44629,27494,0.616,0,C,1,55167,2,2,10,9945,0
APP0001390,0,0,1,0,M,Married,Salaried,BPO,Owned,Central Luzon,Online,Android,CC:0|SAV:0|PAY:0,9.7,36822,4.8,37,0,1,71,0.745,0,Current,131191,33384,0.254,0,A,1,12313,4,4,33,67372,0
APP0001391,0,1,1,0,M,Single,Salaried,Retail,Rented,Cebu,MobileApp,Android,CC:1|SAV:0|PAY:1,2.3,20233,8.0,26,2,0,134,0.906,0,Current,67763,2832,0.042,0,A,1,32401,7,4,63,37628,0
APP0001392,0,1,1,0,M,Single,Salaried,Transport,Family,Cebu,Online,Android,CC:0|SAV:1|PAY:0,8.3,21580,2.4,42,0,1,29,0.675,0,Current,243428,56443,0.232,0,B,1,8011,4,4,20,68740,0
APP0001393,0,1,1,0,M,Married,Self-Employed,Transport,Rented,NCR,Branch,Web,CC:0|SAV:1|PAY:0,4.9,57425,2.2,21,0,0,34,0.859,0,Current,159086,65452,0.411,0,B,2,14491,5,1,23,35852,0
APP0001394,0,1,1,0,M,Married,Salaried,Manufacturing,Family,CALABARZON,Branch,Unknown,CC:0|SAV:1|PAY:0,7.8,50729,1.7,33,1,1,78,0.867,0,Current,101257,32547,0.321,0,A,1,23017,5,3,44,25056,0
APP0001395,0,1,1,0,M,Widowed,Contractual,Retail,Owned,Cebu,Online,iOS,CC:0|SAV:1|PAY:0,8.6,29592,6.2,35,1,1,49,0.358,60,Delinquent,214382,40720,0.19,32576,D,1,110627,5,3,22,78400,1
APP0001396,0,1,1,0,F,Single,Salaried,Retail,Family,NCR,Kiosk,Web,CC:1|SAV:0|PAY:1,0.2,44717,2.8,33,1,2,11,0.797,0,Current,33267,29740,0.894,0,C,0,23970,3,2,11,10637,0
APP0001397,0,1,1,0,M,Single,Self-Employed,Services,Owned,NCR,Kiosk,Web,CC:0|SAV:1|PAY:0,5.2,50434,4.6,30,5,1,35,0.969,0,Current,62392,2014,0.032,0,A,1,51768,5,4,18,14312,0
APP0001398,0,1,1,0,M,Single,Self-Employed,Services,Family,NCR,Online,Android,CC:0|SAV:1|PAY:0,1.0,43637,2.6,39,0,1,104,0.831,0,Current,98704,37208,0.377,0,A,0,77359,6,4,54,37700,0
APP0001399,0,1,1,0,F,Single,Salaried,Manufacturing,Mortgaged,CALABARZON,Online,Android,CC:1|SAV:1|PAY:0,18.1,31241,13.0,31,1,0,40,0.858,0,Current,362469,70637,0.195,0,A,1,26477,4,5,26,102060,0
APP0001400,1,1,1,0,F,Married,Salaried,Agriculture,Family,Others,Online,Android,CC:1|SAV:1|PAY:0,6.0,55953,2.2,23,2,0,40,0.857,0,Current,49861,10353,0.208,0,B,3,130288,4,2,19,11307,0
APP0001401,0,0,1,0,M,Married,Salaried,IT,Rented,NCR,Agent,Web,CC:0|SAV:0|PAY:0,0.0,94450,7.6,29,3,1,75,0.913,0,Current,36232,9728,0.268,0,A,1,30101,4,4,44,16782,0
APP0001402,0,1,1,0,M,Married,Salaried,Services,Owned,Central Luzon,Online,Unknown,CC:0|SAV:1|PAY:0,10.5,58034,4.3,35,1,0,59,0.962,0,Current,42961,35126,0.818,0,C,2,17042,5,2,42,18430,0
APP0001403,0,1,1,0,M,Single,Contractual,Manufacturing,Family,Davao,Online,Android,CC:0|SAV:1|PAY:0,1.4,50696,5.4,30,2,1,39,0.677,0,Current,162943,79754,0.489,0,A,0,58177,4,3,27,86451,0
APP0001404,0,1,1,0,F,Married,Salaried,Transport,Owned,NCR,Agent,Web,CC:1|SAV:1|PAY:0,2.2,68886,11.2,32,1,1,32,0.861,0,Current,62648,38250,0.611,0,B,1,48011,3,3,20,20105,0
APP0001405,0,1,1,0,F,Single,Contractual,Retail,Owned,Others,Kiosk,Android,CC:0|SAV:1|PAY:1,3.8,37521,11.2,40,1,0,197,0.715,0,Current,138995,21389,0.154,0,A,2,28387,10,6,93,35350,0
APP0001406,0,0,1,0,M,Married,Salaried,IT,Family,CALABARZON,Agent,Android,CC:0|SAV:1|PAY:1,9.9,40380,3.1,30,2,0,95,0.789,0,Current,165045,16723,0.101,0,A,0,13776,4,6,48,56786,0
APP0001407,0,0,1,0,F,Single,Salaried,Education,Owned,Others,Branch,Web,CC:0|SAV:1|PAY:0,10.5,20020,5.9,33,1,2,64,0.866,0,Current,90032,27164,0.302,0,A,1,62658,4,2,32,46050,0
APP0001408,0,1,0,0,F,Single,Salaried,Government,Owned,NCR,Branch,Web,CC:0|SAV:1|PAY:0,3.3,34400,2.9,33,0,2,66,0.717,0,Current,121642,3106,0.026,0,A,0,12375,6,4,37,36091,0
APP0001409,0,1,1,0,F,Single,Salaried,Services,Rented,NCR,Kiosk,Web,CC:1|SAV:1|PAY:0,1.5,36912,10.8,42,1,1,44,0.98,0,Current,137120,111903,0.816,0,B,0,5897,5,2,21,41410,0
APP0001410,0,1,1,0,F,Separated,Salaried,IT,Family,NCR,Kiosk,Web,CC:1|SAV:0|PAY:1,1.3,33588,0.3,34,0,0,58,0.794,0,Current,78786,16799,0.213,0,A,1,69902,5,3,25,20408,0
APP0001411,0,1,1,0,M,Single,Salaried,Education,Owned,NCR,Online,Android,CC:0|SAV:1|PAY:0,1.8,54480,5.0,40,2,0,42,0.877,0,Current,86094,14412,0.167,0,A,0,49912,4,1,26,51192,0
APP0001412,0,1,1,0,M,Single,Salaried,Government,Rented,Others,Online,Android,CC:1|SAV:1|PAY:0,0.8,40447,4.9,29,2,1,27,0.911,0,Current,106947,14961,0.14,0,A,0,43324,4,2,18,62770,0
APP0001413,0,1,1,0,M,Married,Salaried,Transport,Rented,NCR,MobileApp,Android,CC:0|SAV:1|PAY:1,4.4,59401,2.0,47,5,0,60,0.957,0,Current,158577,29801,0.188,0,A,0,22122,3,3,31,73456,0
APP0001414,0,1,1,0,M,Single,Salaried,Retail,Family,Central Luzon,MobileApp,Web,CC:1|SAV:1|PAY:0,3.0,29551,9.9,40,2,0,39,0.829,0,Current,58806,505,0.009,0,A,1,49962,4,6,18,16814,0
APP0001415,0,1,1,0,F,Single,Salaried,Retail,Family,NCR,Agent,Android,CC:0|SAV:0|PAY:1,5.9,24687,0.5,46,1,1,61,0.856,0,Current,18086,2890,0.16,0,B,1,18251,7,3,35,9163,0
APP0001416,0,1,1,0,F,Single,Salaried,IT,Family,Others,Branch,Web,CC:0|SAV:1|PAY:0,0.4,72838,3.2,35,2,1,68,0.473,30,Delinquent,149879,91503,0.611,13455,D,2,39663,4,6,33,64984,1
APP0001417,1,1,1,0,M,Single,Unemployed,,Rented,Davao,Agent,Web,CC:0|SAV:1|PAY:1,2.0,24879,3.9,29,0,1,63,0.817,0,Current,172409,35292,0.205,0,B,3,135504,4,4,34,86175,0
APP0001418,0,1,1,0,M,Married,Salaried,Education,Mortgaged,CALABARZON,Branch,Unknown,CC:1|SAV:1|PAY:0,1.1,33572,9.3,32,0,0,26,0.577,0,Current,99755,59764,0.599,0,C,1,30249,3,2,25,54283,0
APP0001419,0,1,0,0,M,Married,Self-Employed,Construction,Owned,NCR,MobileApp,Web,CC:1|SAV:0|PAY:0,3.1,45923,15.8,36,2,0,37,0.793,0,Current,110712,28,0.0,0,A,0,37498,4,5,25,36246,0
APP0001420,0,1,1,0,F,Single,Salaried,IT,Rented,Central Luzon,Branch,Web,CC:0|SAV:1|PAY:1,2.5,60999,8.4,35,1,0,40,0.873,0,Current,64740,18866,0.291,0,B,1,12151,3,3,19,36609,0
APP0001421,0,0,1,0,M,Widowed,Self-Employed,Services,Company-Provided,NCR,Agent,Android,CC:1|SAV:1|PAY:1,2.4,70001,5.9,31,1,1,83,0.976,0,Current,149650,66601,0.445,0,A,0,19295,6,3,38,83718,0
APP0001422,0,1,0,0,M,Single,Salaried,Services,Rented,NCR,Online,iOS,CC:0|SAV:1|PAY:0,1.5,22237,14.1,34,0,0,80,0.935,0,Current,176922,78191,0.442,0,A,1,26482,5,4,43,74104,0
APP0001423,0,1,1,0,M,Single,Unemployed,,Owned,Central Luzon,Agent,iOS,CC:0|SAV:0|PAY:0,5.2,26722,1.9,36,1,0,30,0.89,0,Current,100239,51920,0.518,0,B,1,67019,5,2,14,47496,0
APP0001424,0,1,1,0,M,Single,Salaried,BPO,Rented,Others,Online,Android,CC:0|SAV:1|PAY:1,2.6,29656,9.1,28,5,0,20,0.134,30,Delinquent,372980,17333,0.046,9766,D,3,165230,2,0,7,135919,1
APP0001425,0,1,1,0,F,Single,Contractual,Services,Rented,Others,Branch,Web,CC:1|SAV:1|PAY:1,0.9,22160,2.4,31,1,0,160,0.341,30,Delinquent,50995,1796,0.035,1437,C,1,39332,7,7,80,23562,1
APP0001426,0,1,1,0,F,Single,Salaried,Construction,Rented,Central Luzon,Agent,Android,CC:0|SAV:1|PAY:1,3.2,40695,4.7,44,2,2,62,0.765,0,Current,108770,54507,0.501,0,A,0,8031,4,5,35,45638,0
APP0001427,0,1,1,0,M,Separated,Salaried,Services,Rented,Central Luzon,Online,Android,CC:1|SAV:1|PAY:0,3.6,40339,7.8,43,1,0,18,0.52,60,Delinquent,44940,9986,0.222,7989,D,1,13554,4,5,16,14791,1
APP0001428,1,1,1,0,F,Married,Self-Employed,IT,Rented,Others,Branch,Web,CC:0|SAV:1|PAY:0,0.1,60071,6.7,28,0,1,33,0.421,15,Delinquent,151992,10409,0.068,8327,B,0,60567,3,3,22,50026,0
APP0001429,0,1,1,0,F,Single,Salaried,IT,Owned,Central Luzon,MobileApp,Android,CC:0|SAV:0|PAY:0,0.9,57865,3.2,48,0,0,85,0.821,0,Current,43066,17248,0.401,0,B,1,18970,6,3,44,19839,0
APP0001430,0,1,1,0,F,Married,Salaried,BPO,Family,CALABARZON,Online,Android,CC:0|SAV:0|PAY:1,1.1,115670,1.7,28,0,0,139,0.846,0,Current,58772,2522,0.043,0,A,0,46388,8,6,66,34244,0
